,dataset1,dataset2,result_size,dataset_name_x, cardinality_x, AVG area_x, AVG x_x, AVG y_x, num_vertices_x, E0_x, E2_x, E3_x, empty_cells _x,dataset_name_y, cardinality_y, AVG area_y, AVG x_y, AVG y_y, num_vertices_y, E0_y, E2_y, E3_y, empty_cells _y,bops,join_selectivity
2499,Uniform_014.csv,Uniform_071.csv,1900,Uniform_014.csv,18532,7.970000000000001e-07,0.000752,0.00106,4,1.999,1.954,1.9369999999999998,0.58,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1767132.0,4.19755830242789e-06
2500,Uniform_015.csv,Uniform_071.csv,2183,Uniform_015.csv,21304,8.32e-07,0.0010199999999999999,0.000817,4,1.999,1.956,1.939,0.564,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2033976.0,4.195251582491945e-06
2501,Uniform_016.csv,Uniform_071.csv,3098,Uniform_016.csv,27017,9.8e-07,0.000755,0.0013,4,1.979,1.966,1.953,0.529,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2580099.0,4.694720246841056e-06
2502,Uniform_017.csv,Uniform_071.csv,3683,Uniform_017.csv,28338,1.32e-06,0.000904,0.00146,4,2.0,1.9680000000000002,1.955,0.512,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2705536.0,5.321057481796183e-06
2503,Uniform_018.csv,Uniform_071.csv,3323,Uniform_018.csv,23730,1.36e-06,0.00149,0.0009119999999999999,4,2.0,1.9609999999999999,1.946,0.534,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2265564.0,5.733212388949203e-06
2504,Uniform_019.csv,Uniform_071.csv,2245,Uniform_019.csv,21709,7.39e-07,0.000909,0.0008119999999999999,4,1.4869999999999999,1.9580000000000002,1.942,0.565,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2073076.0,4.233913239574e-06
2505,Uniform_020.csv,Uniform_071.csv,2763,Uniform_020.csv,29668,6.16e-07,0.000796,0.0007740000000000001,4,1.982,1.9680000000000002,1.956,0.5329999999999999,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2833423.0,3.812923062995754e-06
2506,Uniform_021.csv,Uniform_071.csv,2663,Uniform_021.csv,23557,9.5e-07,0.0008359999999999999,0.00114,4,2.0,1.96,1.945,0.547,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2249345.0,4.628247893163076e-06
2507,Uniform_022.csv,Uniform_071.csv,3102,Uniform_022.csv,25684,1.1e-06,0.00116,0.000949,4,2.0,1.965,1.9509999999999998,0.532,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2451150.0,4.944752512905055e-06
2508,Uniform_023.csv,Uniform_071.csv,2170,Uniform_023.csv,19381,8.76e-07,0.00109,0.000805,4,1.4980000000000002,1.954,1.9369999999999998,0.573,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1849449.0,4.584046135783777e-06
2509,Uniform_024.csv,Uniform_071.csv,3511,Uniform_024.csv,28602,1.12e-06,0.00109,0.00103,4,2.0,1.9680000000000002,1.955,0.519,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2728862.0,5.025738120395415e-06
2510,Uniform_025.csv,Uniform_071.csv,2302,Uniform_025.csv,17331,1.26e-06,0.000926,0.0013599999999999999,4,1.999,1.9480000000000002,1.929,0.575,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1653400.0,5.438099188259753e-06
2511,Uniform_026.csv,Uniform_071.csv,1827,Uniform_026.csv,15785,9.770000000000001e-07,0.0009460000000000001,0.00103,4,1.9980000000000002,1.9469999999999998,1.9280000000000002,0.595,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1507845.0,4.738701895253809e-06
2512,Uniform_027.csv,Uniform_071.csv,3126,Uniform_027.csv,22540,1.38e-06,0.00143,0.0009630000000000001,4,2.0,1.96,1.944,0.54,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2149426.0,5.678066696395082e-06
2513,Uniform_028.csv,Uniform_071.csv,2802,Uniform_028.csv,21964,1.2e-06,0.0011300000000000001,0.00106,4,2.0,1.9580000000000002,1.942,0.5489999999999999,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2096133.0,5.223025227659218e-06
2514,Uniform_029.csv,Uniform_071.csv,2506,Uniform_029.csv,23606,8.47e-07,0.0009289999999999999,0.0009119999999999999,4,2.0,1.9609999999999999,1.946,0.552,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2252629.0,4.3463439503392915e-06
2515,Uniform_030.csv,Uniform_071.csv,3920,Uniform_030.csv,24422,1.96e-06,0.00134,0.00146,4,2.0,1.963,1.949,0.515,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2331430.0,6.571587089413064e-06
2516,Uniform_031.csv,Uniform_071.csv,2763,Uniform_031.csv,21502,1.27e-06,0.0008470000000000001,0.0015,4,1.999,1.959,1.943,0.5479999999999999,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2054135.0,5.260989742022046e-06
2517,Uniform_032.csv,Uniform_071.csv,1759,Uniform_032.csv,15184,9.69e-07,0.0009390000000000001,0.00103,4,1.9969999999999999,1.942,1.922,0.597,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1449909.0,4.742912056326058e-06
2518,Uniform_033.csv,Uniform_071.csv,2030,Uniform_033.csv,15230,1.31e-06,0.00135,0.000967,4,1.9969999999999999,1.9409999999999998,1.92,0.59,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1453015.0,5.4570956019976196e-06
2519,Uniform_034.csv,Uniform_071.csv,3181,Uniform_034.csv,27070,1e-06,0.00106,0.000947,4,1.9809999999999999,1.966,1.953,0.529,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2582618.0,4.811060751174313e-06
2520,Uniform_035.csv,Uniform_071.csv,3446,Uniform_035.csv,28887,1.17e-06,0.000866,0.00135,4,2.0,1.969,1.9569999999999999,0.514,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2756263.0,4.884029284475182e-06
2521,Uniform_036.csv,Uniform_071.csv,1908,Uniform_036.csv,15205,1.23e-06,0.00135,0.0009130000000000001,4,1.9969999999999999,1.944,1.9240000000000002,0.591,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1451595.0,5.13756551961137e-06
2522,Uniform_037.csv,Uniform_071.csv,2045,Uniform_037.csv,13722,1.67e-06,0.00118,0.00141,4,1.996,1.976,1.9169999999999998,0.594,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1308136.0,6.101566163130816e-06
2523,Uniform_038.csv,Uniform_071.csv,2511,Uniform_038.csv,19783,1.17e-06,0.0013,0.000901,4,1.999,1.955,1.9380000000000002,0.562,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1888668.0,5.196608380043223e-06
2524,Uniform_039.csv,Uniform_071.csv,1395,Uniform_039.csv,12959,8.28e-07,0.00086,0.0009630000000000001,4,1.994,1.931,1.909,0.62,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1234976.0,4.4072546570978165e-06
2525,Uniform_040.csv,Uniform_071.csv,2086,Uniform_040.csv,20203,7.75e-07,0.000973,0.000797,4,1.999,1.956,1.939,0.5720000000000001,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1926552.0,4.227307769841331e-06
2526,Uniform_041.csv,Uniform_071.csv,2423,Uniform_041.csv,18431,1.4e-06,0.000936,0.00149,4,1.999,1.953,1.935,0.563,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1759368.0,5.3823253033652805e-06
2527,Uniform_042.csv,Uniform_071.csv,2396,Uniform_042.csv,19290,1.22e-06,0.000897,0.0013599999999999999,4,1.999,1.954,1.9369999999999998,0.563,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1838434.0,5.085340222738326e-06
2528,Uniform_043.csv,Uniform_071.csv,1246,Uniform_043.csv,10438,9.58e-07,0.00118,0.000813,4,1.9880000000000002,1.9180000000000001,1.893,0.64,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,995532.0,4.8872682543489725e-06
2529,Uniform_044.csv,Uniform_071.csv,4008,Uniform_044.csv,29066,1.47e-06,0.0010400000000000001,0.00141,4,2.0,1.969,1.956,0.505,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2773907.0,5.645570969989522e-06
2530,Uniform_045.csv,Uniform_071.csv,1746,Uniform_045.csv,16332,8.890000000000001e-07,0.00109,0.0008119999999999999,4,1.9980000000000002,1.946,1.9269999999999998,0.591,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1559622.0,4.376937001437169e-06
2531,Uniform_046.csv,Uniform_071.csv,3567,Uniform_046.csv,24048,1.62e-06,0.00147,0.0011,4,2.0,1.963,1.949,0.525,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2295276.0,6.072808323986623e-06
2532,Uniform_047.csv,Uniform_071.csv,2077,Uniform_047.csv,15786,1.22e-06,0.0013599999999999999,0.0008939999999999999,4,1.9969999999999999,1.943,1.923,0.588,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1506424.0,5.386787276755987e-06
2533,Uniform_048.csv,Uniform_071.csv,3152,Uniform_048.csv,24873,1.25e-06,0.000857,0.00146,4,2.0,1.965,1.9509999999999998,0.53,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2374747.0,5.188280724010419e-06
2534,Uniform_049.csv,Uniform_071.csv,1786,Uniform_049.csv,15584,1.02e-06,0.00108,0.0009390000000000001,4,1.9969999999999999,1.943,1.923,0.595,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1484736.0,4.6921073814783135e-06
2535,Uniform_050.csv,Uniform_071.csv,1795,Uniform_050.csv,11363,1.9e-06,0.00128,0.00148,4,1.992,1.9709999999999999,1.959,0.613,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1085151.0,6.467506499708917e-06
2536,Uniform_051.csv,Uniform_071.csv,3654,Uniform_051.csv,21468,2.06e-06,0.00141,0.00145,4,2.0,1.96,1.945,0.529,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2048454.0,6.968549414624685e-06
2537,Uniform_052.csv,Uniform_071.csv,3015,Uniform_052.csv,19668,1.85e-06,0.00126,0.00147,4,1.999,1.955,1.9380000000000002,0.546,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1874685.0,6.276138869408226e-06
2538,Uniform_053.csv,Uniform_071.csv,4015,Uniform_053.csv,26894,1.7e-06,0.00114,0.0015,4,2.0,1.966,1.952,0.507,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2564388.0,6.112172135817488e-06
2539,Uniform_054.csv,Uniform_071.csv,3325,Uniform_054.csv,27107,1.14e-06,0.0008759999999999999,0.0013,4,1.9809999999999999,1.9669999999999999,1.953,0.524,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2583485.0,5.02198743151359e-06
2540,Uniform_055.csv,Uniform_071.csv,1710,Uniform_055.csv,11961,1.47e-06,0.00125,0.00118,4,1.993,1.972,1.9069999999999998,0.614,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1140452.0,5.853209214491622e-06
2541,Uniform_056.csv,Uniform_071.csv,3262,Uniform_056.csv,23783,1.38e-06,0.00115,0.0012,4,2.0,1.962,1.9469999999999998,0.5329999999999999,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2270234.0,5.615426516562173e-06
2542,Uniform_057.csv,Uniform_071.csv,3632,Uniform_057.csv,25347,1.55e-06,0.0014199999999999998,0.00109,4,2.0,1.965,1.9509999999999998,0.52,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2416820.0,5.866576019021791e-06
2543,Uniform_058.csv,Uniform_071.csv,1888,Uniform_058.csv,12053,1.88e-06,0.00148,0.0012699999999999999,4,1.994,1.973,1.9609999999999999,0.605,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1150480.0,6.413162744789496e-06
2544,Uniform_059.csv,Uniform_071.csv,1087,Uniform_059.csv,10107,7.85e-07,0.000907,0.000866,4,1.986,1.916,1.89,0.647,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,965409.0,4.40324353369813e-06
2545,Uniform_060.csv,Uniform_071.csv,1958,Uniform_060.csv,13490,1.58e-06,0.00114,0.00139,4,1.995,1.9369999999999998,1.916,0.598,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1286494.0,5.942458608787889e-06
2546,Uniform_061.csv,Uniform_071.csv,3574,Uniform_061.csv,29032,1.12e-06,0.000987,0.0011300000000000001,4,1.983,1.9680000000000002,1.955,0.517,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2769021.0,5.04014488089661e-06
2547,Uniform_062.csv,Uniform_071.csv,4442,Uniform_062.csv,29522,1.61e-06,0.00147,0.00109,4,2.0,1.9680000000000002,1.955,0.498,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2817548.0,6.1602481351277196e-06
2548,Uniform_063.csv,Uniform_071.csv,3292,Uniform_063.csv,26443,1.06e-06,0.00117,0.00091,4,2.0,1.965,1.9509999999999998,0.53,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,2525427.0,5.096998774250758e-06
2549,Uniform_064.csv,Uniform_071.csv,1851,Uniform_064.csv,14142,1.37e-06,0.00119,0.00115,4,1.996,1.939,1.919,0.597,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1347950.0,5.358719361608901e-06
2550,Uniform_065.csv,Uniform_071.csv,2207,Uniform_065.csv,15078,1.66e-06,0.0011099999999999999,0.0015,4,1.9980000000000002,1.943,1.9240000000000002,0.583,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1437603.0,5.99272048737897e-06
2551,Uniform_066.csv,Uniform_071.csv,1925,Uniform_066.csv,17192,9.170000000000001e-07,0.00118,0.000775,4,1.9980000000000002,1.949,1.931,0.585,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1641226.0,4.584265467311687e-06
2552,Uniform_067.csv,Uniform_071.csv,1804,Uniform_067.csv,14464,1.15e-06,0.00121,0.0009449999999999999,4,1.996,1.9380000000000002,1.9180000000000001,0.6,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1377653.0,5.106384905933823e-06
2553,Uniform_068.csv,Uniform_071.csv,1088,Uniform_068.csv,10226,8.58e-07,0.0009400000000000001,0.0009130000000000001,4,1.9869999999999999,1.9169999999999998,1.892,0.645,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,974803.0,4.356006654921197e-06
2554,Uniform_069.csv,Uniform_071.csv,2937,Uniform_069.csv,17981,1.82e-06,0.00141,0.0012900000000000001,4,1.999,1.9509999999999998,1.933,0.5579999999999999,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1715517.0,6.687372779535228e-06
2555,Uniform_070.csv,Uniform_071.csv,2720,Uniform_070.csv,19204,1.43e-06,0.0012699999999999999,0.00112,4,1.999,1.954,1.936,0.5589999999999999,Uniform_071.csv,24425,1.36e-06,0.000964,0.00141,4,2.0,1.963,1.949,0.53,1835007.0,5.798860140234346e-06
2556,Uniform_000.csv,Uniform_072.csv,656,Uniform_000.csv,17142,6.1e-07,0.000769,0.000794,4,1.4495,1.9469999999999998,1.9280000000000002,0.595,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,670079.0,3.823034974592553e-06
2557,Uniform_001.csv,Uniform_072.csv,1626,Uniform_001.csv,28336,1.52e-06,0.0010199999999999999,0.00149,4,2.0,1.9669999999999999,1.954,0.506,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,1107775.0,5.73255090476999e-06
2558,Uniform_002.csv,Uniform_072.csv,540,Uniform_002.csv,11975,9.73e-07,0.0009339999999999999,0.0010400000000000001,4,1.994,1.929,1.96,0.624,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,467475.0,4.50488968234271e-06
2559,Uniform_003.csv,Uniform_072.csv,848,Uniform_003.csv,13444,1.96e-06,0.00149,0.00132,4,1.996,1.974,1.963,0.5920000000000001,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,526646.0,6.30134518858113e-06
2560,Uniform_004.csv,Uniform_072.csv,653,Uniform_004.csv,12027,1.52e-06,0.00149,0.0010199999999999999,4,1.993,1.975,1.964,0.613,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,468789.0,5.424026376882451e-06
2561,Uniform_005.csv,Uniform_072.csv,1420,Uniform_005.csv,29394,1.18e-06,0.000944,0.00125,4,2.0,1.9680000000000002,1.955,0.512,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,1148088.0,4.8260917826135215e-06
2562,Uniform_006.csv,Uniform_072.csv,982,Uniform_006.csv,20434,1.06e-06,0.000868,0.00122,4,1.5219999999999998,1.954,1.936,0.561,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,798530.0,4.8009150485415535e-06
2563,Uniform_007.csv,Uniform_072.csv,443,Uniform_007.csv,10452,8.82e-07,0.00114,0.0007769999999999999,4,1.9880000000000002,1.9180000000000001,1.892,0.642,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,407826.0,4.23418907919482e-06
2564,Uniform_008.csv,Uniform_072.csv,794,Uniform_008.csv,13328,1.69e-06,0.0013800000000000002,0.00123,4,1.995,1.975,1.965,0.599,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,521470.0,5.951431521659613e-06
2565,Uniform_009.csv,Uniform_072.csv,1267,Uniform_009.csv,22520,1.4e-06,0.00143,0.00098,4,2.0,1.959,1.944,0.539,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,880871.0,5.620489634699226e-06
2566,Uniform_010.csv,Uniform_072.csv,1493,Uniform_010.csv,26634,1.49e-06,0.00144,0.0010400000000000001,4,2.0,1.966,1.952,0.515,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,1042195.0,5.600016863815016e-06
2567,Uniform_011.csv,Uniform_072.csv,995,Uniform_011.csv,19797,1.21e-06,0.00118,0.0010199999999999999,4,1.999,1.954,1.9369999999999998,0.561,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,775663.0,5.0209930494822145e-06
2568,Uniform_012.csv,Uniform_072.csv,1502,Uniform_012.csv,27542,1.47e-06,0.00108,0.0013599999999999999,4,2.0,1.966,1.953,0.512,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,1078204.0,5.4480411752940985e-06
2569,Uniform_013.csv,Uniform_072.csv,1689,Uniform_013.csv,29837,1.51e-06,0.0011099999999999999,0.0013599999999999999,4,2.0,1.9680000000000002,1.956,0.5,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,1167482.0,5.655101676819678e-06
2570,Uniform_014.csv,Uniform_072.csv,736,Uniform_014.csv,18532,7.970000000000001e-07,0.000752,0.00106,4,1.999,1.954,1.9369999999999998,0.58,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,725776.0,3.967541200435654e-06
2571,Uniform_015.csv,Uniform_072.csv,870,Uniform_015.csv,21304,8.32e-07,0.0010199999999999999,0.000817,4,1.999,1.956,1.939,0.564,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,832966.0,4.079660482213993e-06
2572,Uniform_016.csv,Uniform_072.csv,1237,Uniform_016.csv,27017,9.8e-07,0.000755,0.0013,4,1.979,1.966,1.953,0.529,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,1057039.0,4.57402463546743e-06
2573,Uniform_017.csv,Uniform_072.csv,1429,Uniform_017.csv,28338,1.32e-06,0.000904,0.00146,4,2.0,1.9680000000000002,1.955,0.512,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,1107769.0,5.037661188412829e-06
2574,Uniform_018.csv,Uniform_072.csv,1255,Uniform_018.csv,23730,1.36e-06,0.00149,0.0009119999999999999,4,2.0,1.9609999999999999,1.946,0.534,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,928780.0,5.283380757464196e-06
2575,Uniform_019.csv,Uniform_072.csv,864,Uniform_019.csv,21709,7.39e-07,0.000909,0.0008119999999999999,4,1.4869999999999999,1.9580000000000002,1.942,0.565,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,848886.0,3.975940223579451e-06
2576,Uniform_020.csv,Uniform_072.csv,1119,Uniform_020.csv,29668,6.16e-07,0.000796,0.0007740000000000001,4,1.982,1.9680000000000002,1.956,0.5329999999999999,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,1161018.0,3.767972623304968e-06
2577,Uniform_021.csv,Uniform_072.csv,1010,Uniform_021.csv,23557,9.5e-07,0.0008359999999999999,0.00114,4,2.0,1.96,1.945,0.547,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,919743.0,4.283189748231986e-06
2578,Uniform_022.csv,Uniform_072.csv,1248,Uniform_022.csv,25684,1.1e-06,0.00116,0.000949,4,2.0,1.965,1.9509999999999998,0.532,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,1005347.0,4.854202019752557e-06
2579,Uniform_023.csv,Uniform_072.csv,797,Uniform_023.csv,19381,8.76e-07,0.00109,0.000805,4,1.4980000000000002,1.954,1.9369999999999998,0.573,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,758120.0,4.1081667416737845e-06
2580,Uniform_024.csv,Uniform_072.csv,1378,Uniform_024.csv,28602,1.12e-06,0.00109,0.00103,4,2.0,1.9680000000000002,1.955,0.519,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,1118247.0,4.813031874076556e-06
2581,Uniform_025.csv,Uniform_072.csv,928,Uniform_025.csv,17331,1.26e-06,0.000926,0.0013599999999999999,4,1.999,1.9480000000000002,1.929,0.575,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,677342.0,5.349217743193855e-06
2582,Uniform_026.csv,Uniform_072.csv,714,Uniform_026.csv,15785,9.770000000000001e-07,0.0009460000000000001,0.00103,4,1.9980000000000002,1.9469999999999998,1.9280000000000002,0.595,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,615472.0,4.518762833618709e-06
2583,Uniform_027.csv,Uniform_072.csv,1245,Uniform_027.csv,22540,1.38e-06,0.00143,0.0009630000000000001,4,2.0,1.96,1.944,0.54,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,881469.0,5.517995757569848e-06
2584,Uniform_028.csv,Uniform_072.csv,1084,Uniform_028.csv,21964,1.2e-06,0.0011300000000000001,0.00106,4,2.0,1.9580000000000002,1.942,0.5489999999999999,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,857479.0,4.930418334169928e-06
2585,Uniform_029.csv,Uniform_072.csv,1045,Uniform_029.csv,23606,8.47e-07,0.0009289999999999999,0.0009119999999999999,4,2.0,1.9609999999999999,1.946,0.552,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,923073.0,4.422418215521664e-06
2586,Uniform_030.csv,Uniform_072.csv,1525,Uniform_030.csv,24422,1.96e-06,0.00134,0.00146,4,2.0,1.963,1.949,0.515,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,956089.0,6.2381316987819326e-06
2587,Uniform_031.csv,Uniform_072.csv,1118,Uniform_031.csv,21502,1.27e-06,0.0008470000000000001,0.0015,4,1.999,1.959,1.943,0.5479999999999999,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,841566.0,5.194322002060817e-06
2588,Uniform_032.csv,Uniform_072.csv,685,Uniform_032.csv,15184,9.69e-07,0.0009390000000000001,0.00103,4,1.9969999999999999,1.942,1.922,0.597,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,594317.0,4.506820892490018e-06
2589,Uniform_033.csv,Uniform_072.csv,812,Uniform_033.csv,15230,1.31e-06,0.00135,0.000967,4,1.9969999999999999,1.9409999999999998,1.92,0.59,Uniform_072.csv,10010,1.27e-06,0.0010199999999999999,0.00124,4,1.9880000000000002,1.919,1.956,0.637,594673.0,5.326256147004669e-06
